athlete_id,school_slug,name_slug,gender,region,tfrrs_url
9253585,Houston,Dominic_Harper,m,west,https://www.tfrrs.org/athletes/9253585/Houston/Dominic_Harper
9235867,Little_Rock,Jeremiah_Patton,m,west,https://www.tfrrs.org/athletes/9235867/Little_Rock/Jeremiah_Patton
9002125,Baylor,Malik_Franklin,m,west,https://www.tfrrs.org/athletes/9002125/Baylor/Malik_Franklin
8972011,Cal_St_Fullerton,Rider__Cooper,m,west,https://www.tfrrs.org/athletes/8972011/Cal_St_Fullerton/Rider__Cooper
8673509,Oregon,Kai_Graves-Blanks,m,west,https://www.tfrrs.org/athletes/8673509/Oregon/Kai_Graves-Blanks
8977605,Air_Force,Asher_Jenkins,m,west,https://www.tfrrs.org/athletes/8977605/Air_Force/Asher_Jenkins
8711001,Arizona_State,Jayden_Davis,m,west,https://www.tfrrs.org/athletes/8711001/Arizona_State/Jayden_Davis
9239365,Washington,Alexander_Rhodes,m,west,https://www.tfrrs.org/athletes/9239365/Washington/Alexander_Rhodes
9230696,Iowa,David__Akhalu,m,west,https://www.tfrrs.org/athletes/9230696/Iowa/David__Akhalu
9007352,Texas_AM,Lawson_Jacobs,m,west,https://www.tfrrs.org/athletes/9007352/Texas_AM/Lawson_Jacobs
9278486,USC,Jack_Stadlman,m,west,https://www.tfrrs.org/athletes/9278486/USC/Jack_Stadlman
9279606,Texas_Tech,Brian_Tinega,m,west,https://www.tfrrs.org/athletes/9279606/Texas_Tech/Brian_Tinega
8668117,Kansas_State,Tavon_Underwood,m,west,https://www.tfrrs.org/athletes/8668117/Kansas_State/Tavon_Underwood
7945430,Texas_AM,Kimar_Farquharson,m,west,https://www.tfrrs.org/athletes/7945430/Texas_AM/Kimar_Farquharson
8364830,Texas_Tech,DeSean__Boyce,m,west,https://www.tfrrs.org/athletes/8364830/Texas_Tech/DeSean__Boyce
8969988,TCU,Ronnie_Kendrick,m,west,https://www.tfrrs.org/athletes/8969988/TCU/Ronnie_Kendrick
8664681,Illinois,Jackson__Gilbert,m,west,https://www.tfrrs.org/athletes/8664681/Illinois/Jackson__Gilbert
8321682,Iowa,Tyrese__Miller,m,west,https://www.tfrrs.org/athletes/8321682/Iowa/Tyrese__Miller
7727969,Kansas,Michael_Joseph,m,west,https://www.tfrrs.org/athletes/7727969/Kansas/Michael_Joseph
8362656,Texas_Tech,George_Garcia_Jr.,m,west,https://www.tfrrs.org/athletes/8362656/Texas_Tech/George_Garcia_Jr.
8647403,Texas,Logan__Popelka,m,west,https://www.tfrrs.org/athletes/8647403/Texas/Logan__Popelka
9252902,Texas_Tech,Kyzer_Dunbar,m,west,https://www.tfrrs.org/athletes/9252902/Texas_Tech/Kyzer_Dunbar
7984074,Arkansas,TJ_Tomlyanovich,m,west,https://www.tfrrs.org/athletes/7984074/Arkansas/TJ_Tomlyanovich
8318376,Baylor,Aren_Spencer,m,west,https://www.tfrrs.org/athletes/8318376/Baylor/Aren_Spencer
8668785,Colorado_State,Kenny_Carpenter,m,west,https://www.tfrrs.org/athletes/8668785/Colorado_State/Kenny_Carpenter
8973174,Oklahoma_State,Mason_Page,m,west,https://www.tfrrs.org/athletes/8973174/Oklahoma_State/Mason_Page
8970339,TCU,Evander__Thomas,m,west,https://www.tfrrs.org/athletes/8970339/TCU/Evander__Thomas
8974690,Iowa,Landon__Fontenot,m,west,https://www.tfrrs.org/athletes/8974690/Iowa/Landon__Fontenot
8364214,Texas_AM,Eric_Hemphill_III,m,west,https://www.tfrrs.org/athletes/8364214/Texas_AM/Eric_Hemphill_III
8732749,Arkansas,Zander_Cruzan,m,west,https://www.tfrrs.org/athletes/8732749/Arkansas/Zander_Cruzan
8700016,UTSA,Martin_Kouyoumdjian,m,west,https://www.tfrrs.org/athletes/8700016/UTSA/Martin_Kouyoumdjian
8699157,USC,Jacob_Andrews,m,west,https://www.tfrrs.org/athletes/8699157/USC/Jacob_Andrews
9278610,Texas_Arlington,Jayden_Haynes,m,west,https://www.tfrrs.org/athletes/9278610/Texas_Arlington/Jayden_Haynes
9237889,Prairie_View,Detrevyon_Goudeau,m,west,https://www.tfrrs.org/athletes/9237889/Prairie_View/Detrevyon_Goudeau
9013631,Oklahoma,Samuel__Toili,m,west,https://www.tfrrs.org/athletes/9013631/Oklahoma/Samuel__Toili
9261211,Nebraska,Richard_Simpson,m,west,https://www.tfrrs.org/athletes/9261211/Nebraska/Richard_Simpson
8673502,Iowa,Zidane__Brown,m,west,https://www.tfrrs.org/athletes/8673502/Iowa/Zidane__Brown
8667182,Southern_Illinois,Kwame_Smith,m,west,https://www.tfrrs.org/athletes/8667182/Southern_Illinois/Kwame_Smith
9250528,Oklahoma_State,Charlie_Thorne,m,west,https://www.tfrrs.org/athletes/9250528/Oklahoma_State/Charlie_Thorne
8973164,Oklahoma_State,Will_Bynum,m,west,https://www.tfrrs.org/athletes/8973164/Oklahoma_State/Will_Bynum
8994325,Cal_St_Northridge,Walter_Pierce,m,west,https://www.tfrrs.org/athletes/8994325/Cal_St_Northridge/Walter_Pierce
9097873,Texas_AM,Musa_Isah,m,west,https://www.tfrrs.org/athletes/9097873/Texas_AM/Musa_Isah
7893796,Tulsa,Evan_Sanni-Thomas,m,west,https://www.tfrrs.org/athletes/7893796/Tulsa/Evan_Sanni-Thomas
8364209,Texas_AM,DeMarco_Escobar,m,west,https://www.tfrrs.org/athletes/8364209/Texas_AM/DeMarco_Escobar
9230699,Iowa,Austin__Rowswell,m,west,https://www.tfrrs.org/athletes/9230699/Iowa/Austin__Rowswell
8712078,Texas_AM,Ja&#39;Qualon_Scott,m,west,https://www.tfrrs.org/athletes/8712078/Texas_AM/Ja&#39;Qualon_Scott
8989998,Minnesota,Dwyne_Smith,m,west,https://www.tfrrs.org/athletes/8989998/Minnesota/Dwyne_Smith
8719473,Central_Arkansas,Keaton__Hansard,m,west,https://www.tfrrs.org/athletes/8719473/Central_Arkansas/Keaton__Hansard
8673515,Arkansas,Rivaldo__Marshall,m,west,https://www.tfrrs.org/athletes/8673515/Arkansas/Rivaldo__Marshall
8271041,Northern_Arizona,Colin_Sahlman,m,west,https://www.tfrrs.org/athletes/8271041/Northern_Arizona/Colin_Sahlman
8672366,Oregon,Simeon_Birnbaum,m,west,https://www.tfrrs.org/athletes/8672366/Oregon/Simeon_Birnbaum
8328299,Arkansas,Tyrice_Taylor,m,west,https://www.tfrrs.org/athletes/8328299/Arkansas/Tyrice_Taylor
9261222,Texas_AM,Peter_Narumbe,m,west,https://www.tfrrs.org/athletes/9261222/Texas_AM/Peter_Narumbe
7930022,Arizona_State,Dayton__Carlson,m,west,https://www.tfrrs.org/athletes/7930022/Arizona_State/Dayton__Carlson
7729441,Northern_Arizona,Tor_Hotung-Davidsen,m,west,https://www.tfrrs.org/athletes/7729441/Northern_Arizona/Tor_Hotung-Davidsen
8894675,Bradley,Jamie_Phillips,m,west,https://www.tfrrs.org/athletes/8894675/Bradley/Jamie_Phillips
9399110,Oregon,Bodey_Lutes,m,west,https://www.tfrrs.org/athletes/9399110/Oregon/Bodey_Lutes
8261259,Oregon,James_Harding,m,west,https://www.tfrrs.org/athletes/8261259/Oregon/James_Harding
8013126,Oklahoma_State,Hafez_Mahadi,m,west,https://www.tfrrs.org/athletes/8013126/Oklahoma_State/Hafez_Mahadi
8688553,Utah_State,Landon_Bott,m,west,https://www.tfrrs.org/athletes/8688553/Utah_State/Landon_Bott
8609652,TCU,Mohamed_Kowa,m,west,https://www.tfrrs.org/athletes/8609652/TCU/Mohamed_Kowa
8992358,Wisconsin,Patrick_Hilby,m,west,https://www.tfrrs.org/athletes/8992358/Wisconsin/Patrick_Hilby
7981256,Texas_AM,Reece__Sharman-Newell,m,west,https://www.tfrrs.org/athletes/7981256/Texas_AM/Reece__Sharman-Newell
9261218,Texas_AM,Stefon_Dodoo,m,west,https://www.tfrrs.org/athletes/9261218/Texas_AM/Stefon_Dodoo
8946267,New_Mexico,Matthew_Endrody,m,west,https://www.tfrrs.org/athletes/8946267/New_Mexico/Matthew_Endrody
8609285,BYU,Carter_Cutting,m,west,https://www.tfrrs.org/athletes/8609285/BYU/Carter_Cutting
9224174,Arizona,Lawi_Ngetich,m,west,https://www.tfrrs.org/athletes/9224174/Arizona/Lawi_Ngetich
7907787,Texas_Arlington,Alex_Kalmar,m,west,https://www.tfrrs.org/athletes/7907787/Texas_Arlington/Alex_Kalmar
8336229,Minnesota,Ramy_Ayoub,m,west,https://www.tfrrs.org/athletes/8336229/Minnesota/Ramy_Ayoub
8982707,Washington,Martin_Barco,m,west,https://www.tfrrs.org/athletes/8982707/Washington/Martin_Barco
8618919,Bradley,Kaden_Kingsmith,m,west,https://www.tfrrs.org/athletes/8618919/Bradley/Kaden_Kingsmith
9188634,Bradley,David_Locke,m,west,https://www.tfrrs.org/athletes/9188634/Bradley/David_Locke
8996501,Iowa,Terrick__Johnson,m,west,https://www.tfrrs.org/athletes/8996501/Iowa/Terrick__Johnson
9279604,Texas_Tech,Stephen_Mutai,m,west,https://www.tfrrs.org/athletes/9279604/Texas_Tech/Stephen_Mutai
8590131,Nebraska,Gabe_Nash,m,west,https://www.tfrrs.org/athletes/8590131/Nebraska/Gabe_Nash
8233149,Iowa_State,Emanuel__Galdino,m,west,https://www.tfrrs.org/athletes/8233149/Iowa_State/Emanuel__Galdino
8679598,Grand_Canyon,Germain_Lemaitre,m,west,https://www.tfrrs.org/athletes/8679598/Grand_Canyon/Germain_Lemaitre
9172207,Weber_State,Colby_Jenks,m,west,https://www.tfrrs.org/athletes/9172207/Weber_State/Colby_Jenks
9273939,Iowa_State,Jailan_Sohna,m,west,https://www.tfrrs.org/athletes/9273939/Iowa_State/Jailan_Sohna
8907325,Cal_St_Fullerton,Luke_Hitchcock,m,west,https://www.tfrrs.org/athletes/8907325/Cal_St_Fullerton/Luke_Hitchcock
8973052,Arkansas,Josh_Rammage,m,west,https://www.tfrrs.org/athletes/8973052/Arkansas/Josh_Rammage
9251519,Wisconsin,Henry_Risser,m,west,https://www.tfrrs.org/athletes/9251519/Wisconsin/Henry_Risser
8894673,Bradley,Matthew_Burnett,m,west,https://www.tfrrs.org/athletes/8894673/Bradley/Matthew_Burnett
8590142,Nebraska,Kaleb_Sharp,m,west,https://www.tfrrs.org/athletes/8590142/Nebraska/Kaleb_Sharp
8716539,Texas_AM,Grant_Ashby,m,west,https://www.tfrrs.org/athletes/8716539/Texas_AM/Grant_Ashby
8786869,BYU,Brayden_Packard,m,west,https://www.tfrrs.org/athletes/8786869/BYU/Brayden_Packard
7751674,Cal_Poly,Aidan_McCarthy,m,west,https://www.tfrrs.org/athletes/7751674/Cal_Poly/Aidan_McCarthy
8709875,North_Texas,Chase_Lehr,m,west,https://www.tfrrs.org/athletes/8709875/North_Texas/Chase_Lehr
8335061,Nebraska,Hannes_Fahl,m,west,https://www.tfrrs.org/athletes/8335061/Nebraska/Hannes_Fahl
8601765,Texas_AM,Ondrej_Gajdos,m,west,https://www.tfrrs.org/athletes/8601765/Texas_AM/Ondrej_Gajdos
8262302,Cal_Poly,Carson_Smith,m,west,https://www.tfrrs.org/athletes/8262302/Cal_Poly/Carson_Smith
9224299,Arkansas,Owan_Logorodi,m,west,https://www.tfrrs.org/athletes/9224299/Arkansas/Owan_Logorodi
8618916,Bradley,Jaxson_Copelin,m,west,https://www.tfrrs.org/athletes/8618916/Bradley/Jaxson_Copelin
9211046,North_Dakota_St,Kaleb_Foltz,m,west,https://www.tfrrs.org/athletes/9211046/North_Dakota_St/Kaleb_Foltz
8610591,Utah_Valley,Pierce_Vittone,m,west,https://www.tfrrs.org/athletes/8610591/Utah_Valley/Pierce_Vittone
8601929,South_Dakota_St,Brandon_Kampsen,m,west,https://www.tfrrs.org/athletes/8601929/South_Dakota_St/Brandon_Kampsen
8673512,Iowa,Caleb__Levy,m,west,https://www.tfrrs.org/athletes/8673512/Iowa/Caleb__Levy
8368105,Arkansas,Brian_Masai,m,west,https://www.tfrrs.org/athletes/8368105/Arkansas/Brian_Masai
8584782,Cal_Poly,Chris_Caudillo,m,west,https://www.tfrrs.org/athletes/8584782/Cal_Poly/Chris_Caudillo
8261257,Oregon,Benjamin_Balazs,m,west,https://www.tfrrs.org/athletes/8261257/Oregon/Benjamin_Balazs
8304283,Northern_Arizona,Rheinhardt_Harrison,m,west,https://www.tfrrs.org/athletes/8304283/Northern_Arizona/Rheinhardt_Harrison
8261262,Oregon,Jeffery_Rogers,m,west,https://www.tfrrs.org/athletes/8261262/Oregon/Jeffery_Rogers
9181497,BYU,Tayvon_Kitchen,m,west,https://www.tfrrs.org/athletes/9181497/BYU/Tayvon_Kitchen
9239363,Washington,Reuben_Reina,m,west,https://www.tfrrs.org/athletes/9239363/Washington/Reuben_Reina
7985725,Oregon,Tomas_Palfrey,m,west,https://www.tfrrs.org/athletes/7985725/Oregon/Tomas_Palfrey
8672394,Oregon,Tayson_Echohawk,m,west,https://www.tfrrs.org/athletes/8672394/Oregon/Tayson_Echohawk
8658809,BYU,Isaac_Hedengren,m,west,https://www.tfrrs.org/athletes/8658809/BYU/Isaac_Hedengren
